query_id|query_text|category|project|difficulty|freshness_sensitive|authority_sensitive|exact_identifier_dependency|evidence_required|source_generation_method|grounding_document_id|grounding_excerpt_checksum|review_status
candidate-1bcc7962a1e1|How does an engineer configure or diagnose networking for Allows setting ipMode for Services where type is set to LoadBalancer in Kubernetes?|networking|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-loadbalanceripmode-md|fd92468894886e7ba9851a6c9bb49dbf20b1f3af543485b7a8de4458d9e9e0a5|NEEDS_HUMAN_REVIEW
candidate-22cdfcd33d20|How does an engineer configure or diagnose networking for IP address management (IPAM) in Kubernetes?|networking|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-services-networking-windows-networking-md|156b083cbb88200e34bb5c15a32944cc867e0d75755d610876e30db4d505501d|NEEDS_HUMAN_REVIEW
candidate-2472f1159037|How does an engineer configure or diagnose networking for Resource model in Kubernetes?|networking|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-services-networking-gateway-md|62014fb895c5e93920cc7df51b555580d5e4778cde290f3ee280a4369daa4dfc|NEEDS_HUMAN_REVIEW
candidate-24af6bf2830d|How does an engineer configure or diagnose networking for Allow WebSocket streaming of the portforward sub-protocol (port-forward) from clients requesting ver in Kubernetes?|networking|Kubernetes|advanced|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-portforwardwebsockets-md|1b2926779bac0d44e6779bca14cb7b3ef2c8199ba32505cf07cfd929f24aa4c1|NEEDS_HUMAN_REVIEW
candidate-2618113d7131|How does an engineer configure or diagnose networking for Ownership and lifecycle in Kubernetes?|networking|Kubernetes|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-podgroup-api-lifecycle-md|9dbaf0b77b2750bd2dc5c125c27ce358694513b3767532b55d1bf4a163380742|NEEDS_HUMAN_REVIEW
candidate-26857b3299dd|How does an engineer configure or diagnose networking for Enable customizing the DNS settings for a Pod using its dnsConfig property in Kubernetes?|networking|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-custompoddns-md|5009e338d584bf1dd1fa8d2b0b3bc75f02833f6d8c26b845caf79ed2752f8138|NEEDS_HUMAN_REVIEW
candidate-2697adf6e530|How does an engineer configure or diagnose networking for What is Ingress? in Kubernetes?|networking|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-services-networking-ingress-md|45f4f25d98aa54f6cf44f497a440a2d374b9b0627aa0512855b67d40497a6951|NEEDS_HUMAN_REVIEW
candidate-271a2ad767ea|"How does an engineer configure or diagnose networking for {{% heading ""prerequisites"" %}} in Kubernetes?"|networking|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-pods-user-namespaces-md|4fbaf6ad597f41afd0b5a92d2f523a5e7f3cc78be305f955a2d32bcba47af204|NEEDS_HUMAN_REVIEW
candidate-0236c4c13e9c|How does an engineer configure or diagnose networking for Overview of PostgreSQL Internals in PostgreSQL?|networking|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-arch-dev-sgml|9fc193d2627c9e949e1b3ba6d139f777fe89dc8d255e9b0ebc7520e1f6e95c55|NEEDS_HUMAN_REVIEW
candidate-0a713038c707|How does an engineer configure or diagnose networking for Comparison of Different Solutions in PostgreSQL?|networking|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-high-availability-sgml|5e6d781dd02cbaabafe5fda36ed371a53dd2c63d6e4bd8e3cc22bd5bfa2217ec|NEEDS_HUMAN_REVIEW
candidate-11e40928f1ca|How does an engineer configure or diagnose networking for authdelay &mdash; pause on authentication failure in PostgreSQL?|networking|PostgreSQL|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-auth-delay-sgml|51c52584424c062d8ca3a858ac23f9ac81479daf2759bafe186c2d6e1992b610|NEEDS_HUMAN_REVIEW
candidate-1f15873b0ab7|How does an engineer configure or diagnose networking for System Information Functions and Operators in PostgreSQL?|networking|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-func-func-info-sgml|037e4ac269209fbe79bedbdc85ff7459b6ba9f132b784a14c44350f590a52861|NEEDS_HUMAN_REVIEW
candidate-292b5849bfb7|How does an engineer configure or diagnose networking for Connection Options in PostgreSQL?|networking|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-postgres-fdw-sgml|ccd9932044e4f0dae15a5122446195890d2b501181078284851d22161c82392d|NEEDS_HUMAN_REVIEW
candidate-005855833cff|How can an engineer monitor and verify Request attributes used in authorization in Kubernetes?|observability|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-access-authn-authz-authorization-md|843eb83ee01829412944ad8347540efdd89a5128a5da40e24b893936b27913de|NEEDS_HUMAN_REVIEW
candidate-010a6fab4f48|How can an engineer monitor and verify Allows for storage-originated bookmark (progress notify) events to be delivered to the users in Kubernetes?|observability|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-efficientwatchresumption-md|2c4fa13070d0918323d68978c13d38a3a79e96ca473c7015fe164142a9b5c09d|NEEDS_HUMAN_REVIEW
candidate-026a19db2a4f|How can an engineer monitor and verify Enable support for CSI volume health monitoring on node in Kubernetes?|observability|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-csivolumehealth-md|060e08951883019def2518a3bdabe006f92e2ebb1b1162c48d0962fe2c2e2176|NEEDS_HUMAN_REVIEW
candidate-04d30771083f|How can an engineer monitor and verify API object in Kubernetes?|observability|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-autoscaling-vertical-pod-autoscale-md|2003a9132937630ae7265f516812fc145a6a8bb22180f7f82da76b6a91f50292|NEEDS_HUMAN_REVIEW
candidate-06e63d0e144f|How can an engineer monitor and verify Writing a Job spec in Kubernetes?|observability|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-controllers-job-md|4ab3adbb2e29945b64be1b707f24781fb5361fb6b873515f11776cf6f7b8c5b3|NEEDS_HUMAN_REVIEW
candidate-08883ae15b6e|How can an engineer monitor and verify How Pods with ephemeral-storage requests are scheduled in Kubernetes?|observability|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-storage-ephemeral-storage-md|585f534b03a60ea5af590155494508fc39076c3bd1b1561f1a13c2ae18b5639b|NEEDS_HUMAN_REVIEW
candidate-0a9ac131c7bf|How can an engineer monitor and verify Force the informers to deliver watch stream events in order instead of out of order in Kubernetes?|observability|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-inorderinformers-md|26c11403ef19512eea13f98cf63f3fd8de79316268886f27ef6fb9aeb7cb128c|NEEDS_HUMAN_REVIEW
candidate-0e70f896d30f|How can an engineer monitor and verify Enable kubelet to surface Pressure Stall Information (PSI) metrics in the Summary API and Prometheus in Kubernetes?|observability|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-kubeletpsi-md|09ccf911c7546b2d6c54490646c80737c070c8c094562583d8f39d4611bed08e|NEEDS_HUMAN_REVIEW
candidate-1272e550fccc|How can an engineer monitor and verify Used to enable dynamic auditing before v1.19 in Kubernetes?|observability|Kubernetes|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-dynamicauditing-md|efbb58c442ccd2bea455cd445a9e3516686eced4c04643f1795b75279b775042|NEEDS_HUMAN_REVIEW
candidate-1584c277ea29|How can an engineer monitor and verify Enables shims and translation logic to route volume operations from the Azure-Disk in-tree plugin to in Kubernetes?|observability|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-csimigrationazuredisk-md|0c16c3e84c5ed865f454e9e2c489bc84033048fb52ca0f7d18f5dfbe5628ca9a|NEEDS_HUMAN_REVIEW
candidate-160014fe66d8|How can an engineer monitor and verify Topology manager in Kubernetes?|observability|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-resource-managers-md|2fe7b8fcb0f7b728c9b12d5d333ae1e011fb6ed9be03e377e06657009b581430|NEEDS_HUMAN_REVIEW
candidate-165e8a412b5a|How can an engineer monitor and verify Disruption mode types in Kubernetes?|observability|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-workload-api-disruption-and-priority-md|9b00392f8411d6d3fc365911a4f61d56da4316661a8776a6732bca96ac6d7f09|NEEDS_HUMAN_REVIEW
candidate-180a7d18684b|How can an engineer monitor and verify Enable the /metrics/slis endpoint on Kubernetes components like kubelet, kube-scheduler, kube-proxy, in Kubernetes?|observability|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-componentslis-md|86ea0542ec40921b7cead6739137a7676d172358ee4f0eaa129488b02ed3d8f0|NEEDS_HUMAN_REVIEW
candidate-19daa549e2fa|How can an engineer monitor and verify Missing PodGroup reference in Kubernetes?|observability|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-pods-scheduling-group-md|6e4b4486b07644ce8abf622cd0e04eccaa1df2cd33638e133f57eb0937052302|NEEDS_HUMAN_REVIEW
candidate-1af3b60e8a16|How can an engineer monitor and verify Container hooks in Kubernetes?|observability|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-containers-container-lifecycle-hooks-md|54eafba4291c3f2d9386de8379dc35773238eba416fc7481834523715b030296|NEEDS_HUMAN_REVIEW
candidate-1d056a7015a2|How can an engineer monitor and verify EndpointSlice API in Kubernetes?|observability|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-services-networking-endpoint-slices-md|b22846efa22901fc48535f94092e863c62f95e3495ee6010ec59ca81b4abb0e7|NEEDS_HUMAN_REVIEW
candidate-20b6a2f20f57|How can an engineer monitor and verify API configuration: scheduling constraints in Kubernetes?|observability|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-workload-api-topology-aware-scheduling-md|1b37479e1c2f4b759ee78f568c4a75eaa547ecfa4a5f292e08e2139e967a098b|NEEDS_HUMAN_REVIEW
candidate-21fa57fc9c0e|How can an engineer monitor and verify Enables extra details in log output of Kubernetes components that support contextual logging in Kubernetes?|observability|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-contextuallogging-md|9772d44adecb0f4d0bef8b5d4506fdd315ee2156063c1d2bea0f6af1b11bcfd3|NEEDS_HUMAN_REVIEW
candidate-21fb2ecff819|How can an engineer monitor and verify Enables shims and translation logic to route volume operations from the Portworx in-tree plugin to P in Kubernetes?|observability|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-csimigrationportworx-md|772369eb35ed3ddfc9b1279bec7015752195d7f69dd6e96a28d6018c2e0f98c8|NEEDS_HUMAN_REVIEW
candidate-0033240c5020|How can an engineer monitor and verify Index Maintenance in PostgreSQL?|observability|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-brin-sgml|9617c6301af21e859ab2b1256f3b10d6e43a66b022fd392bea849e18ac8a3028|NEEDS_HUMAN_REVIEW
candidate-018351ea07c3|How can an engineer monitor and verify The Information Schema in PostgreSQL?|observability|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-information-schema-sgml|53f0deac3353768ed8a4c3b319778c0dba2c76d8f8c0b4f84f5a606b1664c195|NEEDS_HUMAN_REVIEW
candidate-079a35f58509|How can an engineer monitor and verify autoexplain &mdash; log execution plans of slow queries in PostgreSQL?|observability|PostgreSQL|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-auto-explain-sgml|a4882c5c9c32694d07cab0078a40e928b0ad421afb419e5989f53da75218c59b|NEEDS_HUMAN_REVIEW
candidate-0edbb227cfb4|How can an engineer monitor and verify Sample Uses in PostgreSQL?|observability|PostgreSQL|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-intagg-sgml|2b5cb91ecb78d79dd3a58b4c680695746ace9fcffa7fcc5fce551cf19d0c1af9|NEEDS_HUMAN_REVIEW
candidate-100558de8682|How can an engineer monitor and verify cube &mdash; a multi-dimensional cube data type in PostgreSQL?|observability|PostgreSQL|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-cube-sgml|00ae1ec01b70f252334f9ff686ac29f837b0e2f46eec49b6f72ad0cacca619d7|NEEDS_HUMAN_REVIEW
candidate-12d82424dc18|How can an engineer monitor and verify Optional heapallindexed Verification in PostgreSQL?|observability|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-amcheck-sgml|173d3e1383c287c64a77a959932a22672cf8330cd705331d3214ca179a36bcea|NEEDS_HUMAN_REVIEW
candidate-156421441395|How can an engineer monitor and verify Comparison Operators in PostgreSQL?|observability|PostgreSQL|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-func-func-comparison-sgml|3fe985eae388f065350ac30951f565fcba90075e4d420748d0782be500e72fdd|NEEDS_HUMAN_REVIEW
candidate-19332cdc9a78|How can an engineer monitor and verify GiST Indexes in PostgreSQL?|observability|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-gist-sgml|63ee70152114fe8bd12a770f70921050ba7e13004dbefe48761f1f3714df41d1|NEEDS_HUMAN_REVIEW
candidate-1af1a3ad0ecd|How can an engineer monitor and verify Built-In Trigger Functions in PostgreSQL?|observability|PostgreSQL|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-func-func-trigger-sgml|0dedce985d66ccc554aa431e17aed06169bf30826ffc9574ed40f9642e15a6ee|NEEDS_HUMAN_REVIEW
candidate-1b91a6bfecc5|How can an engineer monitor and verify amcheck &mdash; tools to verify table and index consistency in PostgreSQL?|observability|PostgreSQL|advanced|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-amcheck-sgml|173d3e1383c287c64a77a959932a22672cf8330cd705331d3214ca179a36bcea|NEEDS_HUMAN_REVIEW
candidate-1bb0381261d5|How can an engineer monitor and verify Generic WAL Records in PostgreSQL?|observability|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-generic-wal-sgml|8b0d5bec6026924f3ca8c94ecd740d3d11b357c8032870081d7d8e67bbc3ea52|NEEDS_HUMAN_REVIEW
candidate-1f2e34095f8d|How can an engineer monitor and verify System Catalog Declaration Rules in PostgreSQL?|observability|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-bki-sgml|3bffbd189ad703c901238013773dc433e444ead07be66a605b2aa2d57e0d1562|NEEDS_HUMAN_REVIEW
candidate-01846844050c|How can an engineer investigate performance issues involving Scaling workloads automatically in Kubernetes?|performance|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-autoscaling-md|e516ebb7eebeea92e55b191a55bf67664ea662a9e8780a0467556a6be613c878|NEEDS_HUMAN_REVIEW
candidate-02f49f0bd82a|How can an engineer investigate performance issues involving Constraints on resource limits and requests in Kubernetes?|performance|Kubernetes|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-policy-limit-range-md|3bcb4ed38f03cfa2117834a6ac51cd91af37c377ab9f3131b7dd7d3831a0b19b|NEEDS_HUMAN_REVIEW
candidate-0467376a69f5|How can an engineer investigate performance issues involving Initial namespaces in Kubernetes?|performance|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-overview-working-with-objects-namespaces-md|3f7364aa11727b05de5e6b916026d8b59b4c34e35ceb43606c41288ba1b3e77f|NEEDS_HUMAN_REVIEW
candidate-050bfe8a6c1c|How can an engineer investigate performance issues involving Topology manager in Kubernetes?|performance|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-resource-managers-md|2fe7b8fcb0f7b728c9b12d5d333ae1e011fb6ed9be03e377e06657009b581430|NEEDS_HUMAN_REVIEW
candidate-0916d7e1134f|How can an engineer investigate performance issues involving The two sorts of pod isolation in Kubernetes?|performance|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-services-networking-network-policies-md|159acd0afaac434c69f23e6153948e93bba5bc05d1b3ba00bcecb4c5894d9625|NEEDS_HUMAN_REVIEW
candidate-0bfbf9dc0376|How can an engineer investigate performance issues involving Troubleshooting stuck evictions in Kubernetes?|performance|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-scheduling-eviction-api-eviction-md|58bde794ae8be42b0e42fce2417ab0a218918cb8e6231916f7b1d30213ce400a|NEEDS_HUMAN_REVIEW
candidate-0c67afa59265|How can an engineer investigate performance issues involving Enable use of any custom resource as the DataSource of a in Kubernetes?|performance|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-anyvolumedatasource-md|97e7c530ab40d96a5b42f8bcb5061151de1f01675d6ecd13a4555de848081c44|NEEDS_HUMAN_REVIEW
candidate-0cc9d8eb1190|How can an engineer investigate performance issues involving Configure encryption at rest in Kubernetes?|performance|Kubernetes|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-security-secrets-good-practices-md|e1ca465ea797ee92f22c29740d9c74ea83e246d90514d68c7dc76164b3adebe9|NEEDS_HUMAN_REVIEW
candidate-0cf4cfb9a580|How can an engineer investigate performance issues involving Enables device sharing across multiple ResourceClaims or requests in Kubernetes?|performance|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-draconsumablecapacity-md|a1895c24fb09ed486da288dff62fea9e335e7512a7bf6cdc91657fafe8e753a7|NEEDS_HUMAN_REVIEW
candidate-0dceeee59b57|How can an engineer investigate performance issues involving Node selection in kube-scheduler in Kubernetes?|performance|Kubernetes|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-scheduling-eviction-kube-scheduler-md|d23b80824e62b54def5809fe91a9df862674e5545a08458e5b308b35d4ea37cc|NEEDS_HUMAN_REVIEW
candidate-0e4447df5d73|How can an engineer investigate performance issues involving Cascading deletion in Kubernetes?|performance|Kubernetes|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-architecture-garbage-collection-md|246bfdd050294da865ec8ca52bd031eab89d7b7de35445f93e404006671d4868|NEEDS_HUMAN_REVIEW
candidate-0efc59f7bb55|How can an engineer investigate performance issues involving Aggregation layer in Kubernetes?|performance|Kubernetes|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-extend-kubernetes-api-extension-apiserver-aggregation-md|5a28bb1ce8f195adae9bc1f7b26d0515ef14b1f116c4e914b7a2466198f651bc|NEEDS_HUMAN_REVIEW
candidate-0f594b70f6cc|How can an engineer investigate performance issues involving PodGroup scheduling cycle in Kubernetes?|performance|Kubernetes|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-scheduling-eviction-podgroup-scheduling-md|287ce32dda80de83ea078d93e38a371075a3c842a4da954fdf900c298d08a196|NEEDS_HUMAN_REVIEW
candidate-1041de53ccc9|How can an engineer investigate performance issues involving Enables support for resources with custom parameters and a lifecycle that is independent of a Pod in Kubernetes?|performance|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-dracontrolplanecontroller-md|d852085037e0c0eb9b27761e4eb5b3ce8a229dfb70ce1c8d694b01b03dda52ba|NEEDS_HUMAN_REVIEW
candidate-129a7f50aed5|How can an engineer investigate performance issues involving Use upper camel case for API objects in Kubernetes?|performance|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-contribute-style-style-guide-md|6c98267a687ed7b6421c251448028326ba66b64e9e23cf07971fcc2510db78e8|NEEDS_HUMAN_REVIEW
candidate-12f03877183e|How can an engineer investigate performance issues involving Operators in Kubernetes in Kubernetes?|performance|Kubernetes|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-extend-kubernetes-operator-md|66a7642f90605ef85f5819cc1d84136583e5966ba938c83b759a7951d46989e8|NEEDS_HUMAN_REVIEW
candidate-133c5debe67f|How can an engineer investigate performance issues involving Writing a Job spec in Kubernetes?|performance|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-controllers-job-md|4ab3adbb2e29945b64be1b707f24781fb5361fb6b873515f11776cf6f7b8c5b3|NEEDS_HUMAN_REVIEW
candidate-138b5e19c4fe|How can an engineer investigate performance issues involving Swap behaviors in Kubernetes?|performance|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-cluster-administration-swap-memory-management-md|081a3343eef91ab6cfb1ade7decd2fa1f82f6f4df685be7142e14f0a58cc871f|NEEDS_HUMAN_REVIEW
candidate-1566cdb99a81|How can an engineer investigate performance issues involving Lifecycle of a volume snapshot and volume snapshot content in Kubernetes?|performance|Kubernetes|advanced|True|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-storage-volume-snapshots-md|f784352fe91e88971ce8b38cdd56dc02f6e47eeec1e714b5bee0ee0e7228bb84|NEEDS_HUMAN_REVIEW
candidate-16cab929afdf|How can an engineer investigate performance issues involving Enables support the ResourceClaim.status.devices field and for setting this status from DRA drivers in Kubernetes?|performance|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-draresourceclaimdevicestatus-md|819a5f92f236bd40971891dfc0527a40f9cafa041e7c3e2b0a6a5ffa7fba7cc2|NEEDS_HUMAN_REVIEW
candidate-18c693208333|How can an engineer investigate performance issues involving Owner references, labels, and finalizers in Kubernetes?|performance|Kubernetes|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-overview-working-with-objects-finalizers-md|5c436db31f32c0952b50f8d6b326cedc79f56583a85a7df9c5a7257a4d29a781|NEEDS_HUMAN_REVIEW
candidate-18f4ffe87959|How can an engineer investigate performance issues involving Policies for assigning CPUs to Pods in Kubernetes?|performance|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-workloads-resource-managers-md|2fe7b8fcb0f7b728c9b12d5d333ae1e011fb6ed9be03e377e06657009b581430|NEEDS_HUMAN_REVIEW
candidate-1c2b5042dcbe|How can an engineer investigate performance issues involving Benefits of DRA in Kubernetes?|performance|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-scheduling-eviction-dynamic-resource-allocation-md|75882ba25810b1a35e35c35b37c004b9adfc9fdacf55361919659b9f962e7965|NEEDS_HUMAN_REVIEW
candidate-1c6c39f62d08|How can an engineer investigate performance issues involving Enable the status subresource for NetworkPolicy objects in Kubernetes?|performance|Kubernetes|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-networkpolicystatus-md|67e47e991e3b3c1238d1df72030192f70e62b00366966717fed02f2aa485a753|NEEDS_HUMAN_REVIEW
candidate-1c7054b150f4|How can an engineer investigate performance issues involving Enables resilient watchcache initialization to avoid controlplane overload in Kubernetes?|performance|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-resilientwatchcacheinitialization-md|9a9350a6e31f6f55c1a8aa5de9deec75235992b84c091d1cff599a21e84e9c94|NEEDS_HUMAN_REVIEW
candidate-1d1211346c44|How can an engineer investigate performance issues involving When LocalStorageCapacityIsolation is enabled for local ephemeral storage, the backing filesystem fo in Kubernetes?|performance|Kubernetes|advanced|False|False|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-localstoragecapacityisolationfsquotamonitoring-md|2e319eaab02b525512d711def773e2877db1ac17455da260a56cc269afe83003|NEEDS_HUMAN_REVIEW
candidate-01300c7d8319|How can an engineer investigate performance issues involving Getting Started in PostgreSQL?|performance|PostgreSQL|intermediate|False|False|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-pgplanadvice-sgml|4a5fbe0c25d4eb3a238e58c7745a1ae4287ea227e17d5cb198411d6e38c21b52|NEEDS_HUMAN_REVIEW
candidate-05e67d46c5d9|How can an engineer investigate performance issues involving Parallel Query in PostgreSQL?|performance|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-parallel-sgml|77a18ad8f6540e11339083d2171821d5da81ca07fe33cd2d1c5258f5c65cf4b7|NEEDS_HUMAN_REVIEW
candidate-1223e8dd055b|How can an engineer investigate performance issues involving pgbuffercache Columns in PostgreSQL?|performance|PostgreSQL|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-pgbuffercache-sgml|9e1ddaa908b97fc566763a50fab2c5b95931e8974305699e90cc71e651d568f4|NEEDS_HUMAN_REVIEW
